,total,data,border
0,0.11305711418390274,0.23738789558410645,0.10520970076322556
1,0.03952435776591301,0.07373729348182678,0.0039833905175328255
2,0.024748342111706734,0.04549898952245712,0.0028980125207453966
3,0.02179657109081745,0.03984472155570984,0.00263475114479661
4,0.020713496953248978,0.03815681114792824,0.0020606969483196735
5,0.017593324184417725,0.032098330557346344,0.001974708866328001
6,0.01683967001736164,0.030513416975736618,0.002031049458310008
7,0.014225538820028305,0.026039913296699524,0.0013609665911644697
8,0.016562242060899734,0.030132297426462173,0.001716317143291235
9,0.016432879492640495,0.029523205012083054,0.002034346805885434
10,0.014322269707918167,0.02596871927380562,0.0014452403411269188
11,0.012715614400804043,0.0231527891010046,0.001122113666497171
12,0.014210577122867107,0.02573319710791111,0.0013580415397882462
13,0.013790478929877281,0.025065695866942406,0.0011561657302081585
14,0.012168182991445065,0.021942006424069405,0.0011669944506138563
15,0.012289960868656635,0.02226424030959606,0.0010194210335612297
16,0.011824201792478561,0.021400120109319687,0.0009607626707293093
17,0.012302166782319546,0.02212965488433838,0.0011107048485428095
18,0.010890373028814793,0.019634153693914413,0.0008940182742662728
19,0.011450471356511116,0.020579954609274864,0.0009767513256520033
